Play,Type,PlayerLinenumber,ActSceneLine,Player,PlayerLine
Merry Wives of Windsor,Comedy,40,1.4.83,MISTRESS QUICKLY,"the very yea and the no is, the French doctor, my"
Merry Wives of Windsor,Comedy,40,1.4.84,MISTRESS QUICKLY,"master,--I may call him my master, look you, for I"
Merry Wives of Windsor,Comedy,40,1.4.85,MISTRESS QUICKLY,"keep his house, and I wash, wring, brew, bake,"
Merry Wives of Windsor,Comedy,40,1.4.86,MISTRESS QUICKLY,"scour, dress meat and drink, make the beds and do"
Merry Wives of Windsor,Comedy,40,1.4.87,MISTRESS QUICKLY,"all myself,--"
Merry Wives of Windsor,Comedy,41,1.4.88,SIMPLE,[Aside to MISTRESS QUICKLY]  'Tis a great charge to
Merry Wives of Windsor,Comedy,41,1.4.89,SIMPLE,come under one body's hand.
Merry Wives of Windsor,Comedy,42,1.4.90,MISTRESS QUICKLY,[Aside to SIMPLE]  Are you avised o' that? you
Merry Wives of Windsor,Comedy,42,1.4.91,MISTRESS QUICKLY,shall find it a great charge: and to be up early
Merry Wives of Windsor,Comedy,42,1.4.92,MISTRESS QUICKLY,"and down late, but notwithstanding,--to tell you in"
Merry Wives of Windsor,Comedy,42,1.4.93,MISTRESS QUICKLY,"your ear, I would have no words of it,--my master"
Merry Wives of Windsor,Comedy,42,1.4.94,MISTRESS QUICKLY,himself is in love with Mistress Anne Page: but
Merry Wives of Windsor,Comedy,42,1.4.95,MISTRESS QUICKLY,"notwithstanding that, I know Anne's mind,--that's"
Merry Wives of Windsor,Comedy,42,1.4.96,MISTRESS QUICKLY,neither here nor there.
Merry Wives of Windsor,Comedy,43,1.4.97,DOCTOR CAIUS,"You jack'nape, give-a this letter to Sir Hugh, by"
Merry Wives of Windsor,Comedy,43,1.4.98,DOCTOR CAIUS,"gar, it is a shallenge: I will cut his troat in dee"
Merry Wives of Windsor,Comedy,43,1.4.99,DOCTOR CAIUS,"park, and I will teach a scurvy jack-a-nape priest"
Merry Wives of Windsor,Comedy,43,1.4.100,DOCTOR CAIUS,"to meddle or make. You may be gone, it is not good"
Merry Wives of Windsor,Comedy,43,1.4.101,DOCTOR CAIUS,"you tarry here. By gar, I will cut all his two"
Merry Wives of Windsor,Comedy,43,1.4.102,DOCTOR CAIUS,"stones, by gar, he shall not have a stone to throw"
Merry Wives of Windsor,Comedy,43,1.4.103,DOCTOR CAIUS,at his dog:
Merry Wives of Windsor,Comedy,44,1.4.104,MISTRESS QUICKLY,"Alas, he speaks but for his friend."
Merry Wives of Windsor,Comedy,45,1.4.105,DOCTOR CAIUS,It is no matter-a ver dat: do not you tell-a me
Merry Wives of Windsor,Comedy,45,1.4.106,DOCTOR CAIUS,"dat I shall have Anne Page for myself? By gar, I"
Merry Wives of Windsor,Comedy,45,1.4.107,DOCTOR CAIUS,"vill kill de Jack priest, and I have appointed mine"
Merry Wives of Windsor,Comedy,45,1.4.108,DOCTOR CAIUS,"host of de Jarteer to measure our weapon. By gar, I"
Merry Wives of Windsor,Comedy,45,1.4.109,DOCTOR CAIUS,will myself have Anne Page.
Merry Wives of Windsor,Comedy,46,1.4.110,MISTRESS QUICKLY,"Sir, the maid loves you, and all shall be well. We"
Merry Wives of Windsor,Comedy,46,1.4.111,MISTRESS QUICKLY,"must give folks leave to prate: what, the good-jer!"
Merry Wives of Windsor,Comedy,47,1.4.112,DOCTOR CAIUS,"Rugby, come to the court with me. By gar, if I have"
Merry Wives of Windsor,Comedy,47,1.4.113,DOCTOR CAIUS,"not Anne Page, I shall turn your head out of my"
Merry Wives of Windsor,Comedy,47,1.4.114,DOCTOR CAIUS,"door. Follow my heels, Rugby."
Merry Wives of Windsor,Comedy,48,1.4.115,MISTRESS QUICKLY,"You shall have An fool's-head of your own. No, I"
Merry Wives of Windsor,Comedy,48,1.4.116,MISTRESS QUICKLY,know Anne's mind for that: never a woman in Windsor
Merry Wives of Windsor,Comedy,48,1.4.117,MISTRESS QUICKLY,"knows more of Anne's mind than I do, nor can do more"
Merry Wives of Windsor,Comedy,48,1.4.118,MISTRESS QUICKLY,"than I do with her, I thank heaven."
Merry Wives of Windsor,Comedy,49,1.4.119,FENTON,[Within]  Who's within there? ho!
Merry Wives of Windsor,Comedy,50,1.4.120,MISTRESS QUICKLY,"Who's there, I trow! Come near the house, I pray you."
Merry Wives of Windsor,Comedy,51,1.4.121,FENTON,"How now, good woman? how dost thou?"
Merry Wives of Windsor,Comedy,52,1.4.122,MISTRESS QUICKLY,The better that it pleases your good worship to ask.
Merry Wives of Windsor,Comedy,53,1.4.123,FENTON,What news? how does pretty Mistress Anne?
Merry Wives of Windsor,Comedy,54,1.4.124,MISTRESS QUICKLY,"In truth, sir, and she is pretty, and honest, and"
Merry Wives of Windsor,Comedy,54,1.4.125,MISTRESS QUICKLY,"gentle, and one that is your friend, I can tell you"
Merry Wives of Windsor,Comedy,54,1.4.126,MISTRESS QUICKLY,"that by the way, I praise heaven for it."
Merry Wives of Windsor,Comedy,55,1.4.127,FENTON,"Shall I do any good, thinkest thou? shall I not lose my suit?"
Merry Wives of Windsor,Comedy,56,1.4.128,MISTRESS QUICKLY,"Troth, sir, all is in his hands above: but"
Merry Wives of Windsor,Comedy,56,1.4.129,MISTRESS QUICKLY,"notwithstanding, Master Fenton, I'll be sworn on a"
Merry Wives of Windsor,Comedy,56,1.4.130,MISTRESS QUICKLY,"book, she loves you. Have not your worship a wart"
Merry Wives of Windsor,Comedy,56,1.4.131,MISTRESS QUICKLY,above your eye?
Merry Wives of Windsor,Comedy,57,1.4.132,FENTON,"Yes, marry, have I, what of that?"
Merry Wives of Windsor,Comedy,58,1.4.133,MISTRESS QUICKLY,"Well, thereby hangs a tale: good faith, it is such"
Merry Wives of Windsor,Comedy,58,1.4.134,MISTRESS QUICKLY,"another Nan, but, I detest, an honest maid as ever"
Merry Wives of Windsor,Comedy,58,1.4.135,MISTRESS QUICKLY,broke bread: we had an hour's talk of that wart. I
Merry Wives of Windsor,Comedy,58,1.4.136,MISTRESS QUICKLY,shall never laugh but in that maid's company! But
Merry Wives of Windsor,Comedy,58,1.4.137,MISTRESS QUICKLY,indeed she is given too much to allicholy and
Merry Wives of Windsor,Comedy,58,1.4.138,MISTRESS QUICKLY,"musing: but for you--well, go to."
Merry Wives of Windsor,Comedy,59,1.4.139,FENTON,"Well, I shall see her to-day. Hold, there's money"
Merry Wives of Windsor,Comedy,59,1.4.140,FENTON,"for thee, let me have thy voice in my behalf: if"
Merry Wives of Windsor,Comedy,59,1.4.141,FENTON,"thou seest her before me, commend me."
Merry Wives of Windsor,Comedy,60,1.4.142,MISTRESS QUICKLY,"Will I? i'faith, that we will, and I will tell your"
Merry Wives of Windsor,Comedy,60,1.4.143,MISTRESS QUICKLY,worship more of the wart the next time we have
Merry Wives of Windsor,Comedy,60,1.4.144,MISTRESS QUICKLY,"confidence, and of other wooers."
Merry Wives of Windsor,Comedy,61,1.4.145,FENTON,"Well, farewell, I am in great haste now."
Merry Wives of Windsor,Comedy,62,1.4.146,MISTRESS QUICKLY,Farewell to your worship.
Merry Wives of Windsor,Comedy,62,1.4.147,MISTRESS QUICKLY,"Truly, an honest gentleman: but Anne loves him not,"
Merry Wives of Windsor,Comedy,62,1.4.148,MISTRESS QUICKLY,for I know Anne's mind as well as another does. Out
Merry Wives of Windsor,Comedy,62,1.4.149,MISTRESS QUICKLY,upon't! what have I forgot?
Merry Wives of Windsor,Comedy,1,2.1.1,MISTRESS PAGE,"What, have I scaped love-letters in the holiday-"
Merry Wives of Windsor,Comedy,1,2.1.2,MISTRESS PAGE,"time of my beauty, and am I now a subject for them?"
Merry Wives of Windsor,Comedy,1,2.1.3,MISTRESS PAGE,Let me see.
Merry Wives of Windsor,Comedy,1,2.1.4,MISTRESS PAGE,"'Ask me no reason why I love you, for though"
Merry Wives of Windsor,Comedy,1,2.1.5,MISTRESS PAGE,"Love use Reason for his physician, he admits him"
Merry Wives of Windsor,Comedy,1,2.1.6,MISTRESS PAGE,"not for his counsellor. You are not young, no more"
Merry Wives of Windsor,Comedy,1,2.1.7,MISTRESS PAGE,"am I, go to then, there's sympathy: you are merry,"
Merry Wives of Windsor,Comedy,1,2.1.8,MISTRESS PAGE,"so am I, ha, ha! then there's more sympathy: you"
Merry Wives of Windsor,Comedy,1,2.1.9,MISTRESS PAGE,"love sack, and so do I, would you desire better"
Merry Wives of Windsor,Comedy,1,2.1.10,MISTRESS PAGE,"sympathy? Let it suffice thee, Mistress Page,--at"
Merry Wives of Windsor,Comedy,1,2.1.11,MISTRESS PAGE,"the least, if the love of soldier can suffice,--"
Merry Wives of Windsor,Comedy,1,2.1.12,MISTRESS PAGE,"that I love thee. I will not say, pity me, 'tis"
Merry Wives of Windsor,Comedy,1,2.1.13,MISTRESS PAGE,"not a soldier-like phrase: but I say, love me. By me,"
Merry Wives of Windsor,Comedy,1,2.1.14,MISTRESS PAGE,"Thine own true knight,"
Merry Wives of Windsor,Comedy,1,2.1.15,MISTRESS PAGE,"By day or night,"
Merry Wives of Windsor,Comedy,1,2.1.16,MISTRESS PAGE,"Or any kind of light,"
Merry Wives of Windsor,Comedy,1,2.1.17,MISTRESS PAGE,With all his might
Merry Wives of Windsor,Comedy,1,2.1.18,MISTRESS PAGE,"For thee to fight,    JOHN FALSTAFF'"
Merry Wives of Windsor,Comedy,1,2.1.19,MISTRESS PAGE,What a Herod of Jewry is this! O wicked
Merry Wives of Windsor,Comedy,1,2.1.20,MISTRESS PAGE,world! One that is well-nigh worn to pieces with
Merry Wives of Windsor,Comedy,1,2.1.21,MISTRESS PAGE,age to show himself a young gallant! What an
Merry Wives of Windsor,Comedy,1,2.1.22,MISTRESS PAGE,unweighed behavior hath this Flemish drunkard
Merry Wives of Windsor,Comedy,1,2.1.23,MISTRESS PAGE,picked--with the devil's name!--out of my
Merry Wives of Windsor,Comedy,1,2.1.24,MISTRESS PAGE,"conversation, that he dares in this manner assay me?"
Merry Wives of Windsor,Comedy,1,2.1.25,MISTRESS PAGE,"Why, he hath not been thrice in my company! What"
Merry Wives of Windsor,Comedy,1,2.1.26,MISTRESS PAGE,should I say to him? I was then frugal of my
Merry Wives of Windsor,Comedy,1,2.1.27,MISTRESS PAGE,"mirth: Heaven forgive me! Why, I'll exhibit a bill"
Merry Wives of Windsor,Comedy,1,2.1.28,MISTRESS PAGE,in the parliament for the putting down of men. How
Merry Wives of Windsor,Comedy,1,2.1.29,MISTRESS PAGE,"shall I be revenged on him? for revenged I will be,"
Merry Wives of Windsor,Comedy,1,2.1.30,MISTRESS PAGE,as sure as his guts are made of puddings.
Merry Wives of Windsor,Comedy,2,2.1.31,MISTRESS FORD,"Mistress Page! trust me, I was going to your house."
Merry Wives of Windsor,Comedy,3,2.1.32,MISTRESS PAGE,"And, trust me, I was coming to you. You look very"
Merry Wives of Windsor,Comedy,3,2.1.33,MISTRESS PAGE,ill.
Merry Wives of Windsor,Comedy,4,2.1.34,MISTRESS FORD,"Nay, I'll ne'er believe that, I have to show to the contrary."
Merry Wives of Windsor,Comedy,5,2.1.35,MISTRESS PAGE,"Faith, but you do, in my mind."
Merry Wives of Windsor,Comedy,6,2.1.36,MISTRESS FORD,"Well, I do then, yet I say I could show you to the"
Merry Wives of Windsor,Comedy,6,2.1.37,MISTRESS FORD,"contrary. O Mistress Page, give me some counsel!"
Merry Wives of Windsor,Comedy,7,2.1.38,MISTRESS PAGE,"What's the matter, woman?"
Merry Wives of Windsor,Comedy,8,2.1.39,MISTRESS FORD,"O woman, if it were not for one trifling respect, I"
Merry Wives of Windsor,Comedy,8,2.1.40,MISTRESS FORD,could come to such honour!
Merry Wives of Windsor,Comedy,9,2.1.41,MISTRESS PAGE,"Hang the trifle, woman! take the honour. What is"
Merry Wives of Windsor,Comedy,9,2.1.42,MISTRESS PAGE,"it? dispense with trifles, what is it?"
Merry Wives of Windsor,Comedy,10,2.1.43,MISTRESS FORD,"If I would but go to hell for an eternal moment or so,"
Merry Wives of Windsor,Comedy,10,2.1.44,MISTRESS FORD,I could be knighted.
Merry Wives of Windsor,Comedy,11,2.1.45,MISTRESS PAGE,What? thou liest! Sir Alice Ford! These knights
Merry Wives of Windsor,Comedy,11,2.1.46,MISTRESS PAGE,"will hack, and so thou shouldst not alter the"
Merry Wives of Windsor,Comedy,11,2.1.47,MISTRESS PAGE,article of thy gentry.
Merry Wives of Windsor,Comedy,12,2.1.48,MISTRESS FORD,"We burn daylight: here, read, read, perceive how I"
Merry Wives of Windsor,Comedy,12,2.1.49,MISTRESS FORD,might be knighted. I shall think the worse of fat
Merry Wives of Windsor,Comedy,12,2.1.50,MISTRESS FORD,"men, as long as I have an eye to make difference of"
Merry Wives of Windsor,Comedy,12,2.1.51,MISTRESS FORD,"men's liking: and yet he would not swear, praised"
Merry Wives of Windsor,Comedy,12,2.1.52,MISTRESS FORD,"women's modesty, and gave such orderly and"
Merry Wives of Windsor,Comedy,12,2.1.53,MISTRESS FORD,"well-behaved reproof to all uncomeliness, that I"
Merry Wives of Windsor,Comedy,12,2.1.54,MISTRESS FORD,would have sworn his disposition would have gone to
Merry Wives of Windsor,Comedy,12,2.1.55,MISTRESS FORD,"the truth of his words, but they do no more adhere"
Merry Wives of Windsor,Comedy,12,2.1.56,MISTRESS FORD,and keep place together than the Hundredth Psalm to
Merry Wives of Windsor,Comedy,12,2.1.57,MISTRESS FORD,"the tune of 'Green Sleeves.' What tempest, I trow,"
Merry Wives of Windsor,Comedy,12,2.1.58,MISTRESS FORD,"threw this whale, with so many tuns of oil in his"
Merry Wives of Windsor,Comedy,12,2.1.59,MISTRESS FORD,"belly, ashore at Windsor? How shall I be revenged"
Merry Wives of Windsor,Comedy,12,2.1.60,MISTRESS FORD,on him? I think the best way were to entertain him
Merry Wives of Windsor,Comedy,12,2.1.61,MISTRESS FORD,"with hope, till the wicked fire of lust have melted"
Merry Wives of Windsor,Comedy,12,2.1.62,MISTRESS FORD,him in his own grease. Did you ever hear the like?
Merry Wives of Windsor,Comedy,13,2.1.63,MISTRESS PAGE,"Letter for letter, but that the name of Page and"
Merry Wives of Windsor,Comedy,13,2.1.64,MISTRESS PAGE,Ford differs! To thy great comfort in this mystery
Merry Wives of Windsor,Comedy,13,2.1.65,MISTRESS PAGE,"of ill opinions, here's the twin-brother of thy"
Merry Wives of Windsor,Comedy,13,2.1.66,MISTRESS PAGE,"letter: but let thine inherit first, for, I"
Merry Wives of Windsor,Comedy,13,2.1.67,MISTRESS PAGE,"protest, mine never shall. I warrant he hath a"
Merry Wives of Windsor,Comedy,13,2.1.68,MISTRESS PAGE,"thousand of these letters, writ with blank space for"
Merry Wives of Windsor,Comedy,13,2.1.69,MISTRESS PAGE,"different names--sure, more,--and these are of the"
Merry Wives of Windsor,Comedy,13,2.1.70,MISTRESS PAGE,"second edition: he will print them, out of doubt,"
Merry Wives of Windsor,Comedy,13,2.1.71,MISTRESS PAGE,"for he cares not what he puts into the press, when"
Merry Wives of Windsor,Comedy,13,2.1.72,MISTRESS PAGE,"he would put us two. I had rather be a giantess,"
Merry Wives of Windsor,Comedy,13,2.1.73,MISTRESS PAGE,"and lie under Mount Pelion. Well, I will find you"
Merry Wives of Windsor,Comedy,13,2.1.74,MISTRESS PAGE,twenty lascivious turtles ere one chaste man.
Merry Wives of Windsor,Comedy,14,2.1.75,MISTRESS FORD,"Why, this is the very same, the very hand, the very"
Merry Wives of Windsor,Comedy,14,2.1.76,MISTRESS FORD,words. What doth he think of us?
Merry Wives of Windsor,Comedy,15,2.1.77,MISTRESS PAGE,"Nay, I know not: it makes me almost ready to"
Merry Wives of Windsor,Comedy,15,2.1.78,MISTRESS PAGE,wrangle with mine own honesty. I'll entertain
Merry Wives of Windsor,Comedy,15,2.1.79,MISTRESS PAGE,"myself like one that I am not acquainted withal,"
Merry Wives of Windsor,Comedy,15,2.1.80,MISTRESS PAGE,"for, sure, unless he know some strain in me, that I"
Merry Wives of Windsor,Comedy,15,2.1.81,MISTRESS PAGE,"know not myself, he would never have boarded me in this fury."
Merry Wives of Windsor,Comedy,16,2.1.82,MISTRESS FORD,"'Boarding,' call you it? I'll be sure to keep him"
Merry Wives of Windsor,Comedy,16,2.1.83,MISTRESS FORD,above deck.
Merry Wives of Windsor,Comedy,17,2.1.84,MISTRESS PAGE,"So will I	if he come under my hatches, I'll never"
Merry Wives of Windsor,Comedy,17,2.1.85,MISTRESS PAGE,to sea again. Let's be revenged on him: let's
Merry Wives of Windsor,Comedy,17,2.1.86,MISTRESS PAGE,"appoint him a meeting, give him a show of comfort in"
Merry Wives of Windsor,Comedy,17,2.1.87,MISTRESS PAGE,"his suit and lead him on with a fine-baited delay,"
Merry Wives of Windsor,Comedy,17,2.1.88,MISTRESS PAGE,till he hath pawned his horses to mine host of the Garter.
Merry Wives of Windsor,Comedy,18,2.1.89,MISTRESS FORD,"Nay, I will consent to act any villany against him,"
Merry Wives of Windsor,Comedy,18,2.1.90,MISTRESS FORD,"that may not sully the chariness of our honesty. O,"
Merry Wives of Windsor,Comedy,18,2.1.91,MISTRESS FORD,that my husband saw this letter! it would give
Merry Wives of Windsor,Comedy,18,2.1.92,MISTRESS FORD,eternal food to his jealousy.
Merry Wives of Windsor,Comedy,19,2.1.93,MISTRESS PAGE,"Why, look where he comes, and my good man too: he's"
Merry Wives of Windsor,Comedy,19,2.1.94,MISTRESS PAGE,"as far from jealousy as I am from giving him cause,"
Merry Wives of Windsor,Comedy,19,2.1.95,MISTRESS PAGE,and that I hope is an unmeasurable distance.
Merry Wives of Windsor,Comedy,20,2.1.96,MISTRESS FORD,You are the happier woman.
Merry Wives of Windsor,Comedy,21,2.1.97,MISTRESS PAGE,Let's consult together against this greasy knight.
Merry Wives of Windsor,Comedy,21,2.1.98,MISTRESS PAGE,Come hither.
Merry Wives of Windsor,Comedy,22,2.1.99,FORD,"Well, I hope it be not so."
Merry Wives of Windsor,Comedy,23,2.1.100,PISTOL,Hope is a curtal dog in some affairs:
Merry Wives of Windsor,Comedy,23,2.1.101,PISTOL,Sir John affects thy wife.
Merry Wives of Windsor,Comedy,24,2.1.102,FORD,"Why, sir, my wife is not young."
Merry Wives of Windsor,Comedy,25,2.1.103,PISTOL,"He wooes both high and low, both rich and poor,"
Merry Wives of Windsor,Comedy,25,2.1.104,PISTOL,"Both young and old, one with another, Ford,"
Merry Wives of Windsor,Comedy,25,2.1.105,PISTOL,"He loves the gallimaufry: Ford, perpend."
Merry Wives of Windsor,Comedy,26,2.1.106,FORD,Love my wife!
Merry Wives of Windsor,Comedy,27,2.1.107,PISTOL,"With liver burning hot. Prevent, or go thou,"
Merry Wives of Windsor,Comedy,27,2.1.108,PISTOL,"Like Sir Actaeon he, with Ringwood at thy heels:"
Merry Wives of Windsor,Comedy,27,2.1.109,PISTOL,"O, odious is the name!"
Merry Wives of Windsor,Comedy,28,2.1.110,FORD,"What name, sir?"
Merry Wives of Windsor,Comedy,29,2.1.111,PISTOL,"The horn, I say. Farewell."
Merry Wives of Windsor,Comedy,29,2.1.112,PISTOL,"Take heed, have open eye, for thieves do foot by night:"
Merry Wives of Windsor,Comedy,29,2.1.113,PISTOL,"Take heed, ere summer comes or cuckoo-birds do sing."
Merry Wives of Windsor,Comedy,29,2.1.114,PISTOL,"Away, Sir Corporal Nym!"
Merry Wives of Windsor,Comedy,29,2.1.115,PISTOL,"Believe it, Page, he speaks sense."
Merry Wives of Windsor,Comedy,30,2.1.116,FORD,"[Aside]  I will be patient, I will find out this."
Merry Wives of Windsor,Comedy,31,2.1.117,NYM,"[To PAGE]  And this is true, I like not the humour"
Merry Wives of Windsor,Comedy,31,2.1.118,NYM,of lying. He hath wronged me in some humours: I
Merry Wives of Windsor,Comedy,31,2.1.119,NYM,"should have borne the humoured letter to her, but I"
Merry Wives of Windsor,Comedy,31,2.1.120,NYM,have a sword and it shall bite upon my necessity.
Merry Wives of Windsor,Comedy,31,2.1.121,NYM,"He loves your wife, there's the short and the long."
Merry Wives of Windsor,Comedy,31,2.1.122,NYM,"My name is Corporal Nym, I speak and I avouch, 'tis"
Merry Wives of Windsor,Comedy,31,2.1.123,NYM,true: my name is Nym and Falstaff loves your wife.
Merry Wives of Windsor,Comedy,31,2.1.124,NYM,"Adieu. I love not the humour of bread and cheese,"
Merry Wives of Windsor,Comedy,31,2.1.125,NYM,and there's the humour of it. Adieu.
Merry Wives of Windsor,Comedy,32,2.1.126,PAGE,"'The humour of it,' quoth a'! here's a fellow"
Merry Wives of Windsor,Comedy,32,2.1.127,PAGE,frights English out of his wits.
Merry Wives of Windsor,Comedy,33,2.1.128,FORD,I will seek out Falstaff.
Merry Wives of Windsor,Comedy,34,2.1.129,PAGE,"I never heard such a drawling, affecting rogue."
Merry Wives of Windsor,Comedy,35,2.1.130,FORD,If I do find it: well.
Merry Wives of Windsor,Comedy,36,2.1.131,PAGE,"I will not believe such a Cataian, though the priest"
